	S14	S71	S13	S79	S20	S91	S78	S26	S53	S8	S84	S28	S76	S31	S69	S94	S75	S77	S57	S11	S96	S47	S68	S40	S97	S80	S37	S58	S98	S63	S36	S45	S2	S15	S88	S32	S21	S55	S70	S19	S23	S17	S51	S56	S10	S9	S64	S44	S41	S48	S87	S7	S92	S29	S38	S59
S96	0.548700738561184	0.783570401993096	0.44054371592385	0.543483820288468	0.480730261340817	0.452739327864686	0.603315709259693	0.442620668754937	0.45794703547686	0.546062554769636	0.752512020673093	0.615993940329164	0.59078604824214	0.565776770761543	0.694795078533495	0.506816844459286	0.553103375740556	0.773735131210498	0.742213170832259	0.609255183733892	0	0.689059001397418	0.726141971906453	0.637379026584935	0.673652852331949	0.667766396183301	0.76550984788491	0.582687464559434	0.39966406705542	0.633146997644941	0.614605855726845	0.587194069211579	0.542911012924375	0.502135325562363	0.678834888700036	0.451984869840299	0.500116173512375	0.549958801023531	0.632398938157888	0.482398165661863	0.428773348036096	0.487991435217359	0.527998379325693	0.46633185279667	0.492282973326979	0.428378948879143	0.577599654721385	0.611004855860281	0.631966901483396	0.672556045028719	0.440205801963383	0.540958861105615	0.42841988005985	0.565980413724294	0.506263093261611	0.514503593401703
S47	0.547272504826393	0.623758167350216	0.554487224949237	0.478691880857898	0.567270444063237	0.537481842275539	0.491591931886318	0.561741588890252	0.649612484859396	0.560097334985005	0.563784381184915	0.510458532200603	0.583281209816696	0.508483758622641	0.458770922051683	0.570759759116211	0.580851645879924	0.600311759948665	0.537797910407208	0.519776994647688	0.689059001397418	0	0.54222144807228	0.486619456689673	0.567369371377865	0.541271631226266	0.499830997134542	0.483512655364029	0.609253137684602	0.527200145061853	0.506773947598382	0.389147398857633	0.527360790729645	0.530654052540137	0.555631912147525	0.523085282990895	0.654650088455725	0.557137395464654	0.387067252097771	0.587963218016199	0.586058892796707	0.615533747062016	0.616860204320213	0.537776048847313	0.557183121090566	0.619901844993378	0.47349846860781	0.406742606669443	0.475222101993815	0.326197874652017	0.581243922823601	0.576391626140719	0.566700878607011	0.51529142384539	0.565970098561093	0.55661906866661
S68	0.562528168933438	0.649906080007743	0.628725284816701	0.563727960685443	0.579487420876347	0.68450316051107	0.648324469934273	0.644597737600448	0.724822305269962	0.613164405830895	0.633533598197846	0.614370100312634	0.628921598313356	0.664497141574355	0.410041445437569	0.660078259987497	0.673458862459276	0.643200313901727	0.471335326764139	0.467274123381124	0.726141971906453	0.54222144807228	0	0.464910496716481	0.534411474640848	0.595684128581985	0.556388202696498	0.496522401045522	0.704490600203081	0.558716454146032	0.491668550260081	0.570519842019781	0.681754510656785	0.555558607282625	0.653302665484264	0.596368031517124	0.64628050602845	0.642119660872147	0.568564829500758	0.570632707090017	0.60249009979438	0.630603743998003	0.677972589087999	0.621419039330153	0.601472682250023	0.619101681481596	0.545993768430926	0.553544015281962	0.456321878071885	0.640093478861257	0.596702447589817	0.613698758161425	0.618995973400661	0.696501539203988	0.618562558065537	0.507824254360391
S40	0.535735989243236	0.611438777750403	0.523550402828405	0.462756650928296	0.48034068004684	0.571998223666962	0.571670010480901	0.540805002321307	0.622735552604878	0.535200544524341	0.645877573336281	0.550159392714964	0.54075157439115	0.643077821868788	0.484894536109202	0.551298459802543	0.560181579780802	0.621392452815589	0.517509936368383	0.449465598298195	0.637379026584935	0.486619456689673	0.464910496716481	0	0.463983838906268	0.583835908006424	0.527301676711993	0.441590319465593	0.616427890936567	0.480389253136897	0.354849134927768	0.496020032939154	0.666798197405559	0.520709937445148	0.548739674129479	0.49861410375904	0.531535113752389	0.530915177544058	0.556837042871527	0.477915146633191	0.506207524708341	0.538032358638405	0.596167821253858	0.535929225253721	0.557024324644909	0.503618902406667	0.509841864486517	0.511620012621932	0.348579847175901	0.568239091519513	0.48230313888298	0.628723158172648	0.493007483603636	0.635618517731119	0.466223714319619	0.434374319960665
S97	0.614281272329759	0.450557217812799	0.602130732088366	0.506482641446712	0.539906170595949	0.635331898607678	0.571373038386944	0.625934842507044	0.662040113113949	0.589844475796597	0.551766303181594	0.573019684780667	0.504080867573897	0.70145863791714	0.515870601228688	0.57448699383675	0.645228581041515	0.508622624665494	0.521565373024044	0.542543733853585	0.673652852331949	0.567369371377865	0.534411474640848	0.463983838906268	0	0.625147238505324	0.458924515596544	0.503518513803523	0.625989916571861	0.524443473728404	0.467817364406383	0.532904309104706	0.711906178061995	0.585832770373437	0.514485589826093	0.571737558604699	0.535395708767592	0.590349917413454	0.59852051632998	0.588123569262147	0.570068333411041	0.611805571224184	0.657456678215386	0.59676425127501	0.573219838072035	0.599330640928671	0.590235490598168	0.569549171795191	0.524564614575663	0.624373353956307	0.527748721728343	0.677566742058946	0.467374114576134	0.685389464721031	0.608513032800701	0.488400741565357
S80	0.649456817256523	0.683161204831442	0.59173259751504	0.477861006883734	0.598408405078829	0.591485117870636	0.594338839581761	0.603744926672764	0.670883304285674	0.623284320631891	0.540353485738896	0.500428326723142	0.555831790806409	0.609583248731789	0.621290214165679	0.571763415473853	0.533691135384464	0.615008456433742	0.547775409713837	0.585483211487858	0.667766396183301	0.541271631226266	0.595684128581985	0.583835908006424	0.625147238505324	0	0.603904861832242	0.505108119901988	0.609780310383382	0.492937427435159	0.547762281358531	0.568145009489279	0.663895018522056	0.601210771345539	0.602801622234959	0.560828462775717	0.676336288648389	0.614735171159477	0.582822117797595	0.538892255060343	0.561951697921088	0.642165373325922	0.653937470552833	0.569818814188037	0.555522455720001	0.619567367304828	0.632783833484722	0.636089889627612	0.474513728678147	0.515361940988214	0.605965242767929	0.706032839315714	0.608110530658061	0.64673408147698	0.542285027747621	0.521924611721424
S37	0.621303772944507	0.436243626494269	0.664968476005853	0.517225858257538	0.632305503451401	0.634570750935664	0.582859392549784	0.680224351492927	0.715755060217009	0.637034924228857	0.448134437386275	0.54721372347577	0.515976202757539	0.685363406334982	0.529503557062645	0.627142276930184	0.669841707481133	0.481817027007327	0.492794246341703	0.564092997402713	0.76550984788491	0.499830997134542	0.556388202696498	0.527301676711993	0.458924515596544	0.603904861832242	0	0.542622566895132	0.661692185044139	0.573606518515881	0.509387633046026	0.524682089150452	0.678916763079697	0.606751682930854	0.468184012707736	0.607309261648103	0.637899483922348	0.638452296195479	0.56626324255896	0.645652908463582	0.623882249988303	0.688749275432	0.705192474762518	0.624922456010701	0.587961346815773	0.670317596161958	0.642517456712565	0.622049421306517	0.511672411855575	0.566209352516279	0.609757770448898	0.704633475073269	0.602044537683003	0.684751276469682	0.631303079895688	0.614112803463262
S58	0.546295214292842	0.614077129632436	0.493789393569909	0.430015171919918	0.459827931429944	0.500729226637903	0.53881902777431	0.494216427435954	0.54925378410914	0.52200055266239	0.582555247741456	0.537538053525333	0.489890318495269	0.588488841860069	0.508026755235797	0.508907170375187	0.530496993134863	0.606606329606421	0.443724735214602	0.456749908595835	0.582687464559434	0.483512655364029	0.496522401045522	0.441590319465593	0.503518513803523	0.505108119901988	0.542622566895132	0	0.547423089401566	0.400448076787138	0.408510187812598	0.437894021146621	0.610700262425443	0.498772413690386	0.49921580020758	0.434040447831583	0.535958015069888	0.504542908544825	0.493632109332017	0.484713702104275	0.475723362243194	0.531601424760326	0.546429392202415	0.472595873855398	0.457903204104031	0.494591305928787	0.496535881670295	0.480017927273727	0.453162256489218	0.542503171859195	0.437129185011071	0.606399467648531	0.462398481872964	0.586452877793331	0.452917545913137	0.352179732776229
S98	0.573174116055815	0.713657585361629	0.463749016236929	0.502236479206044	0.479199202058557	0.40798616213317	0.572548466345568	0.489121424059649	0.4138039335455	0.547113105936898	0.684354855122971	0.517480597819729	0.564297464619203	0.551509313747177	0.6690419024281	0.411524707302335	0.510995676260895	0.721392189532126	0.676613298453443	0.59188103495596	0.39966406705542	0.609253137684602	0.704490600203081	0.616427890936567	0.625989916571861	0.609780310383382	0.661692185044139	0.547423089401566	0	0.583717462274997	0.576791524677691	0.535080940112993	0.515571382324425	0.550300249685898	0.586677985332315	0.406732159178246	0.527275480157158	0.512259403423539	0.561134365810919	0.54147765271991	0.473061817919019	0.571406424176229	0.50816287969794	0.429698592330741	0.497335544836237	0.501467906783779	0.587888075460878	0.604090764271784	0.599627574569732	0.592363528972665	0.423565975233316	0.59902939577577	0.402715455716049	0.531213627550103	0.451334985442321	0.53862131056453
S63	0.628472627898603	0.63692191579427	0.546323925470206	0.435649159485874	0.532094331859091	0.558860602766567	0.558975281950264	0.555508314582868	0.627397910070251	0.608062640527991	0.61265895701035	0.530076188706524	0.505732723403592	0.6007084669703	0.53130714145805	0.521917684041159	0.52083978255005	0.631391252530658	0.51932886323741	0.573347597735407	0.633146997644941	0.527200145061853	0.558716454146032	0.480389253136897	0.524443473728404	0.492937427435159	0.573606518515881	0.400448076787138	0.583717462274997	0	0.476934614643237	0.477997142396052	0.659212038754544	0.56267191344811	0.576392338967333	0.477378943061624	0.587442849200409	0.567814372988522	0.554954157549982	0.511383408306729	0.555609720385722	0.583338753089017	0.626270419853473	0.544749997561094	0.580073106682498	0.575456445226106	0.56985452512274	0.538201878380185	0.443193554388764	0.555317869605726	0.527354338872552	0.658657708841505	0.500260603476204	0.609649981888152	0.492414720629736	0.379604578169546
S36	0.497926257513219	0.600960246478608	0.489695136144073	0.442273187499464	0.427297794493225	0.545389161598551	0.558284277557231	0.534255020565062	0.589015116244149	0.50621426655377	0.630796915998852	0.555342593867507	0.553073471199808	0.615667307182097	0.514346834076622	0.532446794908093	0.608495744469841	0.644443670084566	0.477921460747253	0.430409120272886	0.614605855726845	0.506773947598382	0.491668550260081	0.354849134927768	0.467817364406383	0.547762281358531	0.509387633046026	0.408510187812598	0.576791524677691	0.476934614643237	0	0.448992121195005	0.610060167034138	0.492987337412744	0.51162264436161	0.465408006073174	0.517151651218005	0.505498810271651	0.524388257822906	0.493789800403344	0.488217110048239	0.506838983032083	0.580014805687198	0.488264010581277	0.485994652842446	0.496611263272151	0.483000290952445	0.489548048377231	0.393414836234601	0.589955435071912	0.457666859528287	0.598503823559319	0.481499159369199	0.61040807957318	0.489324362559985	0.462957605336519
S45	0.500245657979145	0.608571278674857	0.47002462050002	0.41334431482483	0.432603862794461	0.459802129730697	0.461481017706221	0.497686450629935	0.545533367116783	0.482028329497462	0.615977694605327	0.531630228059682	0.506966818803305	0.482110674351531	0.489204120830736	0.497128215834846	0.523175146638918	0.638962118558363	0.538944902264192	0.469653260739902	0.587194069211579	0.389147398857633	0.570519842019781	0.496020032939154	0.532904309104706	0.568145009489279	0.524682089150452	0.437894021146621	0.535080940112993	0.477997142396052	0.448992121195005	0	0.471430601523492	0.499117387410806	0.524879679086323	0.411054832098304	0.523386311950919	0.511070081292719	0.388401769030751	0.531516675708376	0.521917666052737	0.537681652008345	0.538933181408657	0.469987035393348	0.474540161609422	0.515922020866589	0.394760913855049	0.397882736535077	0.484009534164941	0.449557384815716	0.455337609096032	0.517205927352004	0.455314741398912	0.476061028856893	0.494954350076433	0.494699679004636
S2	0.478472152309678	0.742369735623748	0.479961621961169	0.581665516799976	0.486150414135864	0.4839501893893	0.552694283142462	0.520890887607112	0.55500511951087	0.537184140062941	0.711593553122313	0.608268816380305	0.634537212784164	0.48963959720142	0.619875742995863	0.53373051194542	0.631838062587728	0.74811333263473	0.694556678587609	0.548062629822504	0.542911012924375	0.527360790729645	0.681754510656785	0.666798197405559	0.711906178061995	0.663895018522056	0.678916763079697	0.610700262425443	0.515571382324425	0.659212038754544	0.610060167034138	0.471430601523492	0	0.531131599753062	0.63681871556074	0.436986600144274	0.545800087163394	0.569196827594975	0.455498647465996	0.561571722229312	0.555926162727606	0.548622797031331	0.532563839602139	0.532232795331488	0.474928695263141	0.529423996825165	0.450913246848214	0.483115107249164	0.633415955599219	0.544948480877221	0.569248307286064	0.366145441652398	0.542520357089646	0.479671820324077	0.606115561254191	0.641505284413835
S15	0.370065667086769	0.678450683865547	0.433533711355503	0.521805039597323	0.409832475170436	0.49547856907104	0.588688837678889	0.406728826849772	0.532493188843755	0.48820609101732	0.639932641549861	0.517073252030632	0.597422356771077	0.569939054579101	0.534574572538289	0.574839684547193	0.635286651841843	0.661161852108002	0.58418310903024	0.410018596334621	0.502135325562363	0.530654052540137	0.555558607282625	0.520709937445148	0.585832770373437	0.601210771345539	0.606751682930854	0.498772413690386	0.550300249685898	0.56267191344811	0.492987337412744	0.499117387410806	0.531131599753062	0	0.602873045136344	0.433481768146496	0.432428572760611	0.514224743054998	0.544571940506337	0.365938153717009	0.388412003305633	0.370650645785415	0.50383817158923	0.514235664909627	0.342226207172473	0.368658554663728	0.491025829021848	0.521029269862422	0.512618805340693	0.597455792905838	0.48098975831052	0.469228135573686	0.521219045099883	0.55900299946073	0.558623309169581	0.529662693705184
S88	0.592782241816672	0.510923043415758	0.574125901868073	0.513691489045684	0.565033918938354	0.546765414980786	0.568232275089485	0.597351978982812	0.584302002844093	0.555398561972976	0.51308674727256	0.551320988380994	0.526417745153132	0.669313429940482	0.589170847439923	0.585777976628604	0.627687401611877	0.57214900509171	0.573559466294892	0.560030804316073	0.678834888700036	0.555631912147525	0.653302665484264	0.548739674129479	0.514485589826093	0.602801622234959	0.468184012707736	0.49921580020758	0.586677985332315	0.576392338967333	0.51162264436161	0.524879679086323	0.63681871556074	0.602873045136344	0	0.554304163880609	0.562997171774997	0.523502383564499	0.547736650639338	0.607761445671232	0.558445342393531	0.614873171974858	0.583882039877734	0.540398200542502	0.485004867022699	0.581229662400982	0.591416038876325	0.57696867319857	0.574228140268513	0.597586885772772	0.505024046165648	0.679135162397798	0.532757043374352	0.655307058282033	0.583090040077168	0.59857864134231
S32	0.434804929432887	0.67716747751845	0.40177980575942	0.407609888067638	0.383464788973155	0.392752346020164	0.518108820620957	0.416156808086952	0.451166449564892	0.480292790294248	0.655516593216426	0.516121419892249	0.516500899134351	0.452656359565944	0.589014338195064	0.375562555566298	0.501007526676277	0.704800876932197	0.579782838597319	0.466809120581758	0.451984869840299	0.523085282990895	0.596368031517124	0.49861410375904	0.571737558604699	0.560828462775717	0.607309261648103	0.434040447831583	0.406732159178246	0.477378943061624	0.465408006073174	0.411054832098304	0.436986600144274	0.433481768146496	0.554304163880609	0	0.458394100033059	0.436812860618071	0.487121222600104	0.431522569623937	0.423035290207491	0.472896147209002	0.473993839388511	0.38814364189929	0.416031583644747	0.412891953340981	0.485405291054169	0.491022419778015	0.501314327795053	0.526414433966387	0.420659608012864	0.486544476195077	0.402945371674336	0.443656295060892	0.444194553251923	0.448448009979142
S21	0.46367875528042	0.639297436940483	0.477233057696629	0.554149005317651	0.353219297333465	0.505692414818577	0.626446809018942	0.488906158786862	0.502159096241205	0.523975804041318	0.695398771503678	0.583680458489528	0.567601969738276	0.660621033672645	0.61432167323763	0.562037141438304	0.644875928863155	0.689674537487488	0.65339296445829	0.492622508531334	0.500116173512375	0.654650088455725	0.64628050602845	0.531535113752389	0.535395708767592	0.676336288648389	0.637899483922348	0.535958015069888	0.527275480157158	0.587442849200409	0.517151651218005	0.523386311950919	0.545800087163394	0.432428572760611	0.562997171774997	0.458394100033059	0	0.570968271785804	0.596320557236036	0.433282701828867	0.440576547960846	0.415427220302742	0.511550780659787	0.534079036999747	0.425252183604888	0.403837675186016	0.533529071567078	0.579213075314305	0.595542614711675	0.688184521787457	0.426460128023025	0.489981792711911	0.437201738155604	0.623906435574645	0.543812718474424	0.505015249500598
S55	0.491687111729105	0.678984196112043	0.421727324254584	0.490388965411116	0.465529680808436	0.434418583660786	0.527768582775025	0.436355068106812	0.402372590863304	0.41962557992819	0.680290706187734	0.530330182469306	0.580748985112795	0.526610472635924	0.617002789817425	0.468824658201646	0.568364891155409	0.690795512973072	0.634796544877804	0.524892642983094	0.549958801023531	0.557137395464654	0.642119660872147	0.530915177544058	0.590349917413454	0.614735171159477	0.638452296195479	0.504542908544825	0.512259403423539	0.567814372988522	0.505498810271651	0.511070081292719	0.569196827594975	0.514224743054998	0.523502383564499	0.436812860618071	0.570968271785804	0	0.512536151591825	0.536694756057636	0.472968510378235	0.545325493760717	0.428298689641065	0.376798855555135	0.467507876039812	0.484451607640367	0.48509199688373	0.506020106213174	0.527505036896785	0.573682807825201	0.442786734248557	0.587318281025017	0.465395082043559	0.490026791910565	0.51749741640706	0.52168480920827
S70	0.502546318437039	0.64917404755279	0.491592632955416	0.472112999852519	0.491009468836276	0.497677499865245	0.451881344168615	0.525099639644479	0.571156933115015	0.489868266060727	0.613389711569001	0.551338203321499	0.566300975775585	0.442151682588993	0.484192526796078	0.556704046007785	0.577942232018852	0.645995017401677	0.573746462842654	0.514683182278496	0.632398938157888	0.387067252097771	0.568564829500758	0.556837042871527	0.59852051632998	0.582822117797595	0.56626324255896	0.493632109332017	0.561134365810919	0.554954157549982	0.524388257822906	0.388401769030751	0.455498647465996	0.544571940506337	0.547736650639338	0.487121222600104	0.596320557236036	0.512536151591825	0	0.567070027925936	0.550588969099581	0.580713697776582	0.541325926841911	0.477984630637607	0.49377661980749	0.558782629506532	0.37819237005379	0.381848459645237	0.54545936869773	0.440724756372844	0.531677387040653	0.530516131795206	0.525395063950516	0.445141306009051	0.537917203561319	0.554787919532691
S19	0.431887646412262	0.700622391500604	0.431591868407269	0.482866828692383	0.415619603072881	0.483005678810357	0.571119022703076	0.371150089061768	0.534603434623993	0.509863832180017	0.677331235317525	0.510100475558625	0.529684881971982	0.586774285834367	0.602752560674662	0.514331321404027	0.542976481865229	0.698860465160605	0.585779282181896	0.455346805728012	0.482398165661863	0.587963218016199	0.570632707090017	0.477915146633191	0.588123569262147	0.538892255060343	0.645652908463582	0.484713702104275	0.54147765271991	0.511383408306729	0.493789800403344	0.531516675708376	0.561571722229312	0.365938153717009	0.607761445671232	0.431522569623937	0.433282701828867	0.536694756057636	0.567070027925936	0	0.368005593995138	0.318623009243873	0.535636188944379	0.497394335762376	0.377658422190348	0.288166155358855	0.542057659323126	0.582987668108063	0.445924915932242	0.59759777937639	0.501387381998401	0.507730659485903	0.519774274209567	0.585784657764957	0.460378709289905	0.46462101084162
