	S14	S71	S13	S79	S20	S91	S78	S26	S53	S8	S84	S28	S76	S31	S69	S94	S75	S77	S57	S11	S96	S47	S68	S40	S97	S80	S37	S58	S98	S63	S36	S45	S2	S15	S88	S32	S21	S55	S70	S19	S23	S17	S51	S56	S10	S9	S64	S44	S41	S48	S87	S7	S92	S29	S38	S59
S36	0.152448030620703	0.300263596665273	0.125328902175595	0.0699374821020661	0.131987326602771	0.109416337668275	0.148362747347315	0.141624642864302	0.143900929092058	0.121801646343342	0.279427528736273	0.148922390691138	0.173120751236299	0.112603045852324	0.135263369651719	0.0887355384676016	0.118518814302967	0.321297122761946	0.163376114119486	0.113200068304662	0.177116974315831	0.119175365083485	0.126596869989418	0.0932897428920879	0.174842157135996	0.164088677678259	0.202321484875843	0.0879221933740877	0.103685646329063	0.10169667002887	0	0.110629489512447	0.127994629319029	0.160961356338083	0.199098780734905	0.0976120650017082	0.197003959602582	0.111759143112859	0.103746929809367	0.158631508267819	0.11948723386561	0.20541324154074	0.155838579785474	0.106720401830041	0.157496727736775	0.168015817606962	0.120268910874331	0.123075309969781	0.111153678104273	0.119230391406855	0.0913704642078671	0.168300878847038	0.117587004134799	0.123021687791164	0.0683746373632475	0.0898861394098174
S45	0.143418728419648	0.290908681660234	0.119353798427608	0.114371917023008	0.114550127124403	0.0895099143781072	0.106427379664423	0.144928230101184	0.126835884986773	0.117850275575506	0.303163291424726	0.17292375229266	0.183009799553778	0.116672563743503	0.145258393741882	0.106742144203253	0.16680857959642	0.330524766620981	0.204886730668961	0.134019098980781	0.174855573364185	0.113358543590141	0.16281032064284	0.151645196030429	0.174242819904309	0.207425156569151	0.234474411242344	0.105030204684081	0.0993405606622184	0.155681201246391	0.110629489512447	0	0.104563235793734	0.160669485286604	0.197506545212984	0.0983249941613159	0.169273985954974	0.1156720112445	0.0936602486643339	0.196466245851569	0.147237268101745	0.21008664417329	0.125531404887008	0.109479287544893	0.138699331717934	0.182045791291079	0.0983136090736894	0.0998954421904636	0.16956754181314	0.108452268839438	0.105790035985172	0.142206071050984	0.0871320917516023	0.132902972859708	0.143883568123863	0.150277439386144
S2	0.115266521933468	0.33032952925806	0.0989092532214123	0.155924763403394	0.0911687051895191	0.0922399740654154	0.15304372288156	0.115084443207649	0.130975503981317	0.117749382383856	0.342551660612587	0.209910716229744	0.227326717713654	0.136508496936671	0.18332860081495	0.130224040604048	0.194028789454852	0.369237735426892	0.243103498901028	0.118527693850031	0.151178206958192	0.156116173252301	0.196937331156287	0.181099681834065	0.223284229217926	0.242417409233985	0.275871688319444	0.154610837347605	0.133294792293273	0.189459371347595	0.127994629319029	0.104563235793734	0	0.159990983020682	0.230223983106736	0.0965507430374625	0.155151142032619	0.138378011401041	0.123966562041781	0.171590652069375	0.136462684471236	0.182275921890237	0.123691888459723	0.135614990849329	0.137270021907888	0.152208407083115	0.106504005305392	0.123930435229234	0.188028997077357	0.155951495408814	0.1253047553013	0.108010983764815	0.134236939407695	0.128608906275929	0.157328117742704	0.166133783742366
S15	0.089457274951403	0.332563159574834	0.129797027898421	0.171299241244275	0.133459330274647	0.139972137030069	0.17160062734504	0.11374750627406	0.168117995548761	0.149893908310543	0.312224335793063	0.196866229319536	0.204512095048003	0.177781997153917	0.201705310876699	0.174519788613403	0.206990745501952	0.339070786635489	0.243405195458327	0.116542250754153	0.152572986423261	0.192495920053687	0.21169791447304	0.193497291309556	0.212150461530133	0.249850601244066	0.265583943949547	0.164789063285174	0.139967883108279	0.202560920294222	0.160961356338083	0.160669485286604	0.159990983020682	0	0.255047308470354	0.135583149200747	0.111009586370222	0.174297321917082	0.173193876268497	0.0924240810673875	0.109226395590009	0.092841054333991	0.163227589582052	0.173286075116732	0.0846620022706897	0.0656677745978682	0.169982439516517	0.171589915295659	0.212165035454775	0.192015452315441	0.138363336787736	0.0984666920052762	0.156606633874648	0.194758698537738	0.181649773559812	0.18168372588418
S88	0.254087941651258	0.175935745227746	0.254536443167863	0.193465870307308	0.237356914636034	0.214856374769375	0.213386805327911	0.253919383519826	0.249057129253264	0.242090043091837	0.196144492566102	0.177882456325112	0.15663672459485	0.258118283517299	0.177676414646551	0.215031116527875	0.254438666832624	0.255876681278879	0.136444438672674	0.217993883963242	0.292650446821548	0.182951122184987	0.216209875045252	0.221038840405508	0.120592603849747	0.21830826553775	0.126457878973183	0.166673573977635	0.216463108649845	0.208452131539171	0.199098780734905	0.197506545212984	0.230223983106736	0.255047308470354	0	0.23448809097016	0.223729626086303	0.208762115264004	0.195659820151389	0.278908468516812	0.244678814357737	0.298758782425495	0.247596801240208	0.226163043244585	0.196544224164168	0.275059381296454	0.243212261679351	0.221317684924836	0.238666027974124	0.189608344234216	0.212526381074063	0.248817294794226	0.202231218061376	0.234843633775198	0.222780240302979	0.226214389753258
S32	0.104512288902698	0.332392430085925	0.0820903972395809	0.118023695567777	0.0751679996384846	0.0768147162476144	0.152109172971827	0.0995731991044071	0.106185560034369	0.103833324115212	0.327707648292425	0.192166618963958	0.210609147505457	0.112632072289262	0.18533392741186	0.0902139982202416	0.154355258007489	0.358347125905157	0.225900937877132	0.106442786508588	0.11921725227449	0.165906869630455	0.172006156326587	0.146747521953401	0.198158813243551	0.222754534892086	0.263057275965119	0.12029884472689	0.0820404797316499	0.154650678159644	0.0976120650017082	0.0983249941613159	0.0965507430374625	0.135583149200747	0.23448809097016	0	0.172606372959145	0.109046588361392	0.128529071058596	0.151113254555768	0.10704952434797	0.172468432597465	0.111161178957706	0.0895114037349445	0.130563321043734	0.12868102226025	0.104810305014424	0.12287431710852	0.16456455613751	0.161652306172532	0.0864876867620699	0.136750925092161	0.10669347366625	0.123134969678741	0.122492197326232	0.130706528393487
S21	0.134384282224389	0.300087091840363	0.168964229723591	0.20103226052097	0.1311602625254	0.165880145569937	0.19658463175658	0.142942920719591	0.168638167245408	0.187440899796935	0.318516608613304	0.20961779867909	0.21037844127575	0.232761421849814	0.216945764681406	0.186680035928428	0.255678618916175	0.342278853074712	0.249543364781772	0.15333222801078	0.159145330222745	0.223135135003833	0.227195177893461	0.22780797482373	0.195736798947985	0.261934651217505	0.268596785945956	0.182034472201786	0.167501538393307	0.230355498379448	0.197003959602582	0.169273985954974	0.155151142032619	0.111009586370222	0.223729626086303	0.172606372959145	0	0.193186888596791	0.202745976766504	0.150112047123451	0.15249434807005	0.132884510845178	0.174703859026236	0.202573223756287	0.0838457856373168	0.12600310425722	0.196052199850467	0.200185129831371	0.243098492747577	0.226680648042252	0.157604033933865	0.111203078123863	0.142888966938817	0.223115035250982	0.209909069422507	0.199870628937483
S55	0.148621881068845	0.308420970989337	0.11722730341401	0.119718360726608	0.123242788240636	0.0879129464747343	0.134458100669525	0.118936135943494	0.103368748617152	0.114089195481075	0.317652921587927	0.194387851755909	0.198239245330366	0.129418890888937	0.173834355818586	0.0763878125569215	0.149835668427648	0.339397320233043	0.227952585635046	0.145395837847919	0.175081088219776	0.163228141157105	0.173765026649952	0.131124159074303	0.189448487252653	0.225361507175214	0.261864940029051	0.121866602439039	0.111429333623274	0.147900930182511	0.111759143112859	0.1156720112445	0.138378011401041	0.174297321917082	0.208762115264004	0.109046588361392	0.193186888596791	0	0.121042574915329	0.197159181479353	0.144049925944021	0.206609696982274	0.120432928753675	0.10184711333332	0.157255366381923	0.170840944015083	0.103523095916414	0.102150822773965	0.166902129852743	0.16307533195849	0.090161306049661	0.156491890495193	0.0979225745293637	0.11445095703657	0.122736706689657	0.119555216662344
S70	0.156433359040402	0.296077242653143	0.128346601621025	0.100553108187538	0.149880085895643	0.119821774157757	0.0990128993136945	0.160439927885106	0.16558615756558	0.110267278995099	0.280467987703456	0.17592716859586	0.181355175360171	0.106258556840305	0.129594504459069	0.116414797050534	0.150483913979923	0.31047109783147	0.186981331698799	0.122919137858189	0.197853355231236	0.0931074917651501	0.154241874925599	0.135981074406454	0.180238462429915	0.191281504674847	0.219449771071781	0.0969691415375364	0.121518246520064	0.1309433198495	0.103746929809367	0.0936602486643339	0.123966562041781	0.173193876268497	0.195659820151389	0.128529071058596	0.202745976766504	0.121042574915329	0	0.194795886431412	0.153286801996693	0.228417122374156	0.161188520623385	0.121657476030436	0.162555404727636	0.190806729530994	0.0971712265396554	0.0843443507531483	0.168541643093227	0.088969046298654	0.123145125558526	0.158600477431551	0.125584779059662	0.113608468793604	0.127245723635881	0.12979178724635
S19	0.107698198105195	0.364536599995726	0.147048711414592	0.162052413787915	0.150164165647434	0.160206955258184	0.210732723441582	0.121224200948916	0.196417947349153	0.172390776961352	0.341543594298977	0.162029896811405	0.2263288392166	0.183836374509452	0.176299291900638	0.178108141667287	0.157623772329123	0.373521513396662	0.235606255125378	0.105718723168259	0.164798972890307	0.201239999141141	0.173608567054448	0.151213757931789	0.235734893100913	0.20995003054543	0.286953944984321	0.193539583840077	0.169185311972989	0.172965762969234	0.158631508267819	0.196466245851569	0.171590652069375	0.0924240810673875	0.278908468516812	0.151113254555768	0.150112047123451	0.197159181479353	0.194795886431412	0	0.0888555853331735	0.117014797109735	0.19284491465191	0.183320094835352	0.13017158488255	0.078509182015413	0.18631769207705	0.202595364084564	0.163898348933021	0.200102523106345	0.171743687841765	0.124052612449367	0.194512304772607	0.194842191657049	0.136963632978083	0.144844225751077
S23	0.09553193220934	0.336453295221548	0.0957047557084314	0.118242058751883	0.105081493804711	0.105226660704953	0.16138361310681	0.0874325017937842	0.134227669298939	0.117679590782238	0.316042283534831	0.148340955285772	0.198452989037827	0.135832766619552	0.158574962501239	0.14402204432126	0.138442096001382	0.346775414820093	0.218716768214492	0.0682015907702611	0.119179405746935	0.166162672344066	0.166174159027795	0.142245234329719	0.206311883065954	0.200553688856944	0.266356840120579	0.149492429405352	0.113969754310507	0.155104799332568	0.11948723386561	0.147237268101745	0.136462684471236	0.109226395590009	0.244678814357737	0.10704952434797	0.15249434807005	0.144049925944021	0.153286801996693	0.0888555853331735	0	0.152132801952429	0.13433707635867	0.129670716098249	0.113285242026671	0.105778851972918	0.141613043041818	0.158444238411434	0.155460683282638	0.1635764645987	0.117274011231885	0.122730133852364	0.145523079247042	0.164038849058066	0.113587901557754	0.118015560460843
S17	0.124433641684366	0.365214222075458	0.158343187100575	0.224646602909194	0.157724895975947	0.16643599243143	0.216772738315991	0.132706636931499	0.190937142627445	0.191621404243572	0.35825178239744	0.252789678443682	0.252016709666989	0.222173160735881	0.259651776222932	0.197967509403283	0.247876342618622	0.377693301927226	0.300931876660637	0.168709912842902	0.165469631558667	0.255011412217391	0.263731736763541	0.238560700390403	0.26208175673845	0.303003484126145	0.324235109556447	0.226584934202332	0.186141979715678	0.251676721360353	0.20541324154074	0.21008664417329	0.182275921890237	0.092841054333991	0.298758782425495	0.172468432597465	0.132884510845178	0.206609696982274	0.228417122374156	0.117014797109735	0.152132801952429	0	0.190318768804398	0.207352701738061	0.131247073574411	0.083053622782762	0.188152996349623	0.202166010848625	0.253663825189655	0.255951864548372	0.170254348723074	0.116184451786835	0.191985064469242	0.217163541151249	0.217592863008403	0.211813594562062
S51	0.139044681058347	0.343395493290358	0.0965834545843565	0.17568549006289	0.0901466782119402	0.0864827990749086	0.155105163740869	0.127665163309969	0.0650898150311123	0.103141545360454	0.354858134304217	0.216783160001396	0.235646874580705	0.14509224813051	0.206807743058301	0.145662087902137	0.194765480107891	0.378518613291123	0.270249505013923	0.148941460396789	0.118134505419884	0.197532682063364	0.218025491789395	0.198854499396134	0.229621217331834	0.264879700482513	0.306534166305252	0.168712762393869	0.102629879479331	0.205237892815902	0.155838579785474	0.125531404887008	0.123691888459723	0.163227589582052	0.247596801240208	0.111161178957706	0.174703859026236	0.120432928753675	0.161188520623385	0.19284491465191	0.13433707635867	0.190318768804398	0	0.0990238194385888	0.159907852937486	0.162529629469654	0.112435774268325	0.134786762368313	0.215603748174042	0.194307725746723	0.106429768618809	0.157125882399887	0.112551316970906	0.154257531408906	0.170980258580221	0.169479791294911
S56	0.135347008469155	0.32452857608032	0.115941651391962	0.119118754606687	0.101642156178912	0.0986778758627168	0.147086649677455	0.132949752933756	0.10514067546854	0.115982971101837	0.320040492204192	0.185419279273581	0.204377898655696	0.131808804744744	0.185675743859068	0.0973636594394442	0.165732293916117	0.348284721250909	0.222375082451922	0.133148163426426	0.124410667555471	0.160432438904104	0.17776965952854	0.157763710728718	0.196476192323819	0.2181367581424	0.25778769041348	0.129261951489022	0.0797030030985362	0.164248297903649	0.106720401830041	0.109479287544893	0.135614990849329	0.173286075116732	0.226163043244585	0.0895114037349445	0.202573223756287	0.10184711333332	0.121657476030436	0.183320094835352	0.129670716098249	0.207352701738061	0.0990238194385888	0	0.1589595246953	0.16037388117664	0.110045606787011	0.130775333790726	0.172481457165763	0.155921829352506	0.0971547212459977	0.172238054411557	0.105753071487363	0.130906549533402	0.132714893975422	0.136796989919387
S10	0.0932977623780455	0.282364822635145	0.140289944227221	0.164981300222307	0.121271736237965	0.126198723316572	0.160882148474661	0.106608873366965	0.165413057344386	0.157263176559949	0.284822187564905	0.171978514215716	0.179019674148232	0.188139989965547	0.184625042776293	0.159998918469104	0.216495924975909	0.309418615297305	0.214617471878421	0.106725598636297	0.160193357431589	0.17594295995414	0.194914283205525	0.19236695753207	0.173207826684036	0.227146993531945	0.234543549501834	0.140153548153702	0.137338740920839	0.20696497989459	0.157496727736775	0.138699331717934	0.137270021907888	0.0846620022706897	0.196544224164168	0.130563321043734	0.0838457856373168	0.157255366381923	0.162555404727636	0.13017158488255	0.113285242026671	0.131247073574411	0.159907852937486	0.1589595246953	0	0.106191536583125	0.166774952594887	0.169696431348533	0.209967525226855	0.17793191117022	0.137417627311967	0.0943937111484787	0.146769121492578	0.192615444064828	0.178865024793182	0.189696302439007
S9	0.07779767519086	0.362027592206829	0.106534053523805	0.181761661634566	0.121011237644386	0.134028843732403	0.180778284861033	0.0887983228689259	0.158449180852293	0.137486883185859	0.346225948503423	0.217539851317597	0.223915200049839	0.173846397294161	0.227439593011804	0.166688911563196	0.203587312665686	0.367285477846066	0.270913697586076	0.122195110285539	0.127526343452213	0.222782728938587	0.232902090891286	0.201156137192514	0.236506981606804	0.272776487874176	0.297637056694953	0.193368510320762	0.147775452755605	0.224780975290179	0.168015817606962	0.182045791291079	0.152208407083115	0.0656677745978682	0.275059381296454	0.12868102226025	0.12600310425722	0.170840944015083	0.190806729530994	0.078509182015413	0.105778851972918	0.083053622782762	0.162529629469654	0.16037388117664	0.106191536583125	0	0.151895312237088	0.182079690970295	0.219696662798831	0.221943746360173	0.142344709235551	0.0960274400230934	0.170926971675649	0.177298445597579	0.177172699455658	0.180475756443571
S64	0.131342571862726	0.338423037623923	0.0778894969052208	0.144817517310599	0.102107233015855	0.0807845208967552	0.0994930665172336	0.112621664154024	0.113660625041736	0.081312854428929	0.337143408371097	0.205818428524288	0.21113906770275	0.0746676235946117	0.172529736421628	0.105991135004668	0.158424408857527	0.355986996505858	0.251235793838791	0.14869990826816	0.145244985247268	0.150457008797714	0.188995306511876	0.15947977993286	0.20987200288451	0.243062046646667	0.286756489078419	0.142477135632431	0.109945211321715	0.170506709913477	0.120268910874331	0.0983136090736894	0.106504005305392	0.169982439516517	0.243212261679351	0.104810305014424	0.196052199850467	0.103523095916414	0.0971712265396554	0.18631769207705	0.141613043041818	0.188152996349623	0.112435774268325	0.110045606787011	0.166774952594887	0.151895312237088	0	0.0661311566892729	0.185482221037166	0.145262827405208	0.0891118720798695	0.135084641663383	0.102404143679332	0.0838347409868616	0.130646055706467	0.132738097116029
S44	0.155097517714117	0.313504439248597	0.112335826607654	0.139948838214239	0.137292181803046	0.102203253300627	0.081908263577137	0.142405243369409	0.139917307843219	0.106310474410078	0.310866636759189	0.207150736434292	0.204021972191612	0.0857466400667581	0.153353954533314	0.110241988975443	0.149857521183333	0.334259264792672	0.223912699475921	0.153804183575486	0.173990653361674	0.125315276719948	0.181719696089716	0.151605704355865	0.191807306553326	0.230056921815907	0.26259265391815	0.115685730664303	0.118408397459267	0.143594289138594	0.123075309969781	0.0998954421904636	0.123930435229234	0.171589915295659	0.221317684924836	0.12287431710852	0.200185129831371	0.102150822773965	0.0843443507531483	0.202595364084564	0.158444238411434	0.202166010848625	0.134786762368313	0.130775333790726	0.169696431348533	0.182079690970295	0.0661311566892729	0	0.188379050261958	0.120195555463954	0.0981450240000174	0.137750267715732	0.106407393083184	0.108035280282275	0.129382301982113	0.119919339967353
S41	0.208857164342892	0.330692809586243	0.184933419825469	0.108487995843123	0.194258683792314	0.165287668981247	0.203739057473369	0.189306966693223	0.21113567036826	0.185886744933043	0.308566039254852	0.128954776912532	0.218887595642767	0.182657144437674	0.133363867932489	0.142151328370862	0.092082829780718	0.34850917407746	0.182525795433276	0.146854385202395	0.230342585872293	0.157727120543865	0.0629264745752332	0.0695412920211923	0.222383396667753	0.0972085812178732	0.226315593616796	0.150453401979793	0.156985645884409	0.105964181398356	0.111153678104273	0.16956754181314	0.188028997077357	0.212165035454775	0.238666027974124	0.16456455613751	0.243098492747577	0.166902129852743	0.168541643093227	0.163898348933021	0.155460683282638	0.253663825189655	0.215603748174042	0.172481457165763	0.209967525226855	0.219696662798831	0.185482221037166	0.188379050261958	0	0.157805828624071	0.159786006251062	0.211467278242581	0.177471196378811	0.174593544536775	0.112528054986079	0.120460034904302
S48	0.183093965619988	0.285374557833431	0.166995436293703	0.109271712705467	0.192562920918268	0.152950288098074	0.112409587980573	0.187720770348576	0.205228013368955	0.151249430062744	0.260792351435127	0.132371306084953	0.170898125973459	0.125630658167169	0.0973272019956128	0.151963235294197	0.156097467192652	0.295958404460171	0.147567836333538	0.136735466979391	0.232226018937394	0.0241710326507742	0.14866175130264	0.137547972279729	0.166988289728965	0.151221523900401	0.187587112339887	0.104646269739282	0.152225131914798	0.136627206734244	0.119230391406855	0.108452268839438	0.155951495408814	0.192015452315441	0.189608344234216	0.161652306172532	0.226680648042252	0.16307533195849	0.088969046298654	0.200102523106345	0.1635764645987	0.255951864548372	0.194307725746723	0.155921829352506	0.17793191117022	0.221943746360173	0.145262827405208	0.120195555463954	0.157805828624071	0	0.162247517059107	0.186078257013846	0.160224611605411	0.153019306713559	0.139689865657219	0.146100445558488
S87	0.13169562429692	0.306377151050265	0.0840083951549352	0.116590347621657	0.0978000789673459	0.0717022094381021	0.123923479385398	0.111756420787928	0.0884940807598471	0.0840470139316776	0.297596311769216	0.172101515732604	0.177444877328104	0.121717358625796	0.167085316404193	0.0962031285838034	0.138071286293458	0.32012689672192	0.220636420779115	0.128280416068196	0.124230215973595	0.163578862384823	0.162859558266253	0.135475673312587	0.170899027253343	0.215857219216515	0.254451827996582	0.109823590993195	0.076425698629912	0.144780720254348	0.0913704642078671	0.105790035985172	0.1253047553013	0.138363336787736	0.212526381074063	0.0864876867620699	0.157604033933865	0.090161306049661	0.123145125558526	0.171743687841765	0.117274011231885	0.170254348723074	0.106429768618809	0.0971547212459977	0.137417627311967	0.142344709235551	0.0891118720798695	0.0981450240000174	0.159786006251062	0.162247517059107	0	0.143430529271455	0.0733672509816643	0.125582314407449	0.105779533076799	0.103212524622513
S7	0.0890463428763933	0.336963353405873	0.121485832162171	0.180450749347694	0.135236292646888	0.121883770426685	0.159384570116051	0.0952736407726474	0.166914320065789	0.150523652704608	0.330050198877452	0.212101115969363	0.213134351893802	0.166830854432283	0.190012662081772	0.151400226691252	0.209349709371626	0.354192349043264	0.255242916440759	0.120938363850554	0.146725327617231	0.186231363472431	0.2161907963005	0.193892895982104	0.217123809337156	0.261890940507923	0.285050956159803	0.173287952133054	0.15005939808829	0.205775940914021	0.168300878847038	0.142206071050984	0.108010983764815	0.0984666920052762	0.248817294794226	0.136750925092161	0.111203078123863	0.156491890495193	0.158600477431551	0.124052612449367	0.122730133852364	0.116184451786835	0.157125882399887	0.172238054411557	0.0943937111484787	0.0960274400230934	0.135084641663383	0.137750267715732	0.211467278242581	0.186078257013846	0.143430529271455	0	0.158061877434764	0.156416453199093	0.184418137133282	0.177362732602383
S92	0.161501728656577	0.28926311550959	0.11872266028134	0.117565370617176	0.0911891211244694	0.098034481227093	0.119032287857236	0.142911822364684	0.102855543907254	0.12718198452118	0.298450961563379	0.175932676097739	0.175540007190142	0.14256088925565	0.168309545422519	0.0871972298205695	0.166364527650016	0.319877532116377	0.220776470568847	0.151401402595852	0.136883697272012	0.161127732029398	0.16338987044262	0.144175486146593	0.162249221471551	0.215370005816213	0.254102793502803	0.114350696482251	0.0755629434417996	0.151649904412447	0.117587004134799	0.0871320917516023	0.134236939407695	0.156606633874648	0.202231218061376	0.10669347366625	0.142888966938817	0.0979225745293637	0.125584779059662	0.194512304772607	0.145523079247042	0.191985064469242	0.112551316970906	0.105753071487363	0.146769121492578	0.170926971675649	0.102404143679332	0.106407393083184	0.177471196378811	0.160224611605411	0.0733672509816643	0.158061877434764	0	0.140378073222301	0.12763813643932	0.11768191392122
S29	0.150324730911858	0.33797975980724	0.118552252206948	0.137966684429395	0.142426765356263	0.115499827522246	0.129771828826613	0.129325298946203	0.152341099238303	0.116516331357205	0.328584106093215	0.206683585828978	0.221514101017109	0.109047678953604	0.166296612236156	0.111198032587578	0.167028287495439	0.358460543091932	0.239001971598395	0.156997081332222	0.18324685535664	0.156263726476019	0.184464866472612	0.151153429595463	0.219516255542387	0.23391369935419	0.26744504345382	0.15784830564788	0.139192574247275	0.169347026096325	0.123021687791164	0.132902972859708	0.128608906275929	0.194758698537738	0.234843633775198	0.123134969678741	0.223115035250982	0.11445095703657	0.113608468793604	0.194842191657049	0.164038849058066	0.217163541151249	0.154257531408906	0.130906549533402	0.192615444064828	0.177298445597579	0.0838347409868616	0.108035280282275	0.174593544536775	0.153019306713559	0.125582314407449	0.156416453199093	0.140378073222301	0	0.134956376216882	0.138756726495527
S38	0.170888594831496	0.317082987701965	0.138092782242694	0.0808898542471913	0.148805315998085	0.129718782558797	0.156158293065433	0.157988835822105	0.161883145211768	0.139276233430804	0.295264398197413	0.14170664587001	0.181358080148413	0.122718982685734	0.121901799921713	0.108790373526426	0.0935888953680665	0.330424719441206	0.182715869017376	0.116746904312338	0.180110317734359	0.139240775953201	0.114837735140375	0.077409146309677	0.188632860239626	0.16321205714085	0.231099125113621	0.112060682779093	0.124309354189756	0.0944878761945497	0.0683746373632475	0.143883568123863	0.157328117742704	0.181649773559812	0.222780240302979	0.122492197326232	0.209909069422507	0.122736706689657	0.127245723635881	0.136963632978083	0.113587901557754	0.217592863008403	0.170980258580221	0.132714893975422	0.178865024793182	0.177172699455658	0.130646055706467	0.129382301982113	0.112528054986079	0.139689865657219	0.105779533076799	0.184418137133282	0.12763813643932	0.134956376216882	0	0.0613621368835523
S59	0.183234375568678	0.311826059711335	0.135905620813086	0.0884679338926871	0.151227711880646	0.134458051294398	0.149755644585217	0.153042775367488	0.16067687922946	0.144636717780706	0.287287411285983	0.143971394987679	0.179752526743885	0.133236538699421	0.121412564285203	0.103531623597943	0.0994769407565193	0.320151307730271	0.175559192282462	0.12977663886129	0.171833734690582	0.145937369858242	0.117679453046364	0.0933293268033534	0.177987250185278	0.158979732631705	0.238964293260353	0.0974161319313825	0.123232592064143	0.0785255426589743	0.0898861394098174	0.150277439386144	0.166133783742366	0.18168372588418	0.226214389753258	0.130706528393487	0.199870628937483	0.119555216662344	0.12979178724635	0.144844225751077	0.118015560460843	0.211813594562062	0.169479791294911	0.136796989919387	0.189696302439007	0.180475756443571	0.132738097116029	0.119919339967353	0.120460034904302	0.146100445558488	0.103212524622513	0.177362732602383	0.11768191392122	0.138756726495527	0.0613621368835523	0
